4.846000000000000085e+01
5.392999999999999972e+01
5.584000000000000341e+01
5.935999999999999943e+01
6.138000000000000256e+01
6.154999999999999716e+01
6.159000000000000341e+01
6.260000000000000142e+01
6.242999999999999972e+01
6.356000000000000227e+01
6.350000000000000000e+01
6.317000000000000171e+01
6.354999999999999716e+01
6.364000000000000057e+01
6.343999999999999773e+01
6.318999999999999773e+01
6.399000000000000199e+01
6.317999999999999972e+01
6.336999999999999744e+01
6.334000000000000341e+01
